domain	utterance	semantic_parse
weather	Please provide the weather conditions for 2018-08-10 00:15:01.382318.	[IN:GET_WEATHER Please provide the weather conditions for [SL:DATE_TIME 2018-08-10 00 : 15 : 01.382318 ] . ]
weather	Can you tell me if it’s cloudy at 1310 Albatross Center?	[IN:GET_WEATHER Can you tell me if it s [SL:WEATHER cloudy ] at [SL:LOCATION 1310 Albatross Center ] ? ]
weather	Could you tell me the sunset time at 413 Cresta Vista Terrace when the weather is mild?	[IN:GET_SUNSET Could you tell me the sunset time at [SL:LOCATION 413 Cresta Vista Terrace ] when the weather is [SL:WEATHER mild ] ? ]
weather	Please check for locations in the mountains within 15 miles of Cape Town.	[IN:GET_LOCATION Please check for locations [SL:LOCATION_MODIFIER in the mountains ] within [SL:SEARCH_RADIUS 15 miles ] of [SL:LOCATION_USER Cape Town ] . ]
weather	How snowy and cold is it outside?	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE snowy ] and [SL:WEATHER cold ] is it outside ? ]
weather	Can you tell me the sunrise time in sunny 1084 Sydney Gardens?	[IN:GET_SUNRISE Can you tell me the sunrise time in [SL:WEATHER sunny ] [SL:LOCATION 1084 Sydney Gardens ] ? ]
weather	Can you tell me the sunrise at sunny 470 Lupine Point?	[IN:GET_SUNRISE Can you tell me the sunrise at [SL:WEATHER sunny ] [SL:LOCATION 470 Lupine Point ] ? ]
weather	I'm curious about the sunrise time at 1110 Ocean Vista Rapids on 2021-10-02 01:22:14.161096.	[IN:GET_SUNRISE I m curious about the sunrise time at [SL:LOCATION 1110 Ocean Vista Rapids ] on [SL:DATE_TIME 2021-10-02 01 : 22 : 14.161096 ] . ]
weather	When is sunset at 653 Owens Shore?	[IN:GET_SUNSET When is sunset at [SL:LOCATION 653 Owens Shore ] ? ]
weather	I'm curious about the sunset time today at 645 Langdon Garden since it's hot.	[IN:GET_SUNSET I m curious about the sunset time today at [SL:LOCATION 645 Langdon Garden ] since it s [SL:WEATHER hot ] . ]
weather	I’d like to know sunrise at 679 Costa Point when it’s windy.	[IN:GET_SUNRISE I d like to know sunrise at [SL:LOCATION 679 Costa Point ] when it s [SL:WEATHER windy ] . ]
weather	What’s the forecast for 200 Hodges Manor, is it overcast today?	[IN:GET_WEATHER What s the forecast for [SL:LOCATION 200 Hodges Manor ] , is it [SL:WEATHER_ATTRIBUTE overcast ] today ? ]
weather	I wonder if it's chilly at 744 Arco Walk today in Celsius.	[IN:GET_WEATHER I wonder if it s [SL:WEATHER_ATTRIBUTE chilly ] at [SL:LOCATION 744 Arco Walk ] today in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] . ]
weather	Can you find 20 kilometers at the beach?	[IN:GET_LOCATION Can you find [SL:SEARCH_RADIUS 20 kilometers ] [SL:LOCATION_MODIFIER at the beach ] ? ]
weather	Would you show me the area 200 meters by the lake in Rio de Janeiro?	[IN:GET_LOCATION Would you show me the area [SL:SEARCH_RADIUS 200 meters ] [SL:LOCATION_MODIFIER by the lake ] in [SL:LOCATION_USER Rio de Janeiro ] ? ]
weather	I'm curious about the sunrise at 1316 Colin Trace on 1998-01-09 03:47:23.086533.	[IN:GET_SUNRISE I m curious about the sunrise at [SL:LOCATION 1316 Colin Trace ] on [SL:DATE_TIME 1998-01-09 03 : 47 : 23.086533 ] . ]
weather	Could you tell me if there's a thunderstorm at 588 Bishop Terrace?	[IN:GET_WEATHER Could you tell me if there s a [SL:WEATHER thunderstorm ] at [SL:LOCATION 588 Bishop Terrace ] ? ]
weather	I'm searching for something in Toronto at the park within 10 miles.	[IN:GET_LOCATION I m searching for something in [SL:LOCATION_USER Toronto ] [SL:LOCATION_MODIFIER at the park ] within [SL:SEARCH_RADIUS 10 miles ] . ]
weather	I'm curious about the current weather at 1068 Noe Stravenue.	[IN:GET_WEATHER I m curious about the current weather at [SL:LOCATION 1068 Noe Stravenue ] . ]
weather	Please provide the sunrise time for 676 Dr Tom Waddell Gardens today.	[IN:GET_SUNRISE Please provide the sunrise time for [SL:LOCATION 676 Dr Tom Waddell Gardens ] today . ]
weather	Can you find it 1 kilometer in the city center?	[IN:GET_LOCATION Can you find it [SL:SEARCH_RADIUS 1 kilometer ] [SL:LOCATION_MODIFIER in the city center ] ? ]
weather	Can you tell me the sunrise at hot 821 Kenny Gardens?	[IN:GET_SUNRISE Can you tell me the sunrise at [SL:WEATHER hot ] [SL:LOCATION 821 Kenny Gardens ] ? ]
weather	I'm curious about the weather conditions at 1148 Goethe Terrace.	[IN:GET_WEATHER I m curious about the weather conditions at [SL:LOCATION 1148 Goethe Terrace ] . ]
weather	What time is sunrise at 91 Dartmouth Row?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 91 Dartmouth Row ] ? ]
weather	I'm curious about the sunrise at 1001 Van Dyke Cove on 1977-06-28 16:07:28.393483.	[IN:GET_SUNRISE I m curious about the sunrise at [SL:LOCATION 1001 Van Dyke Cove ] on [SL:DATE_TIME 1977-06-28 16 : 07 : 28.393483 ] . ]
weather	Can you tell me the sunrise time for 272 Foerster Extension?	[IN:GET_SUNRISE Can you tell me the sunrise time for [SL:LOCATION 272 Foerster Extension ] ? ]
weather	I wonder what time the sunrise happens at 331 Tonquin Junction.	[IN:GET_SUNRISE I wonder what time the sunrise happens at [SL:LOCATION 331 Tonquin Junction ] . ]
weather	Please provide the sunset time for 586 King Landing despite thunderstorms.	[IN:GET_SUNSET Please provide the sunset time for [SL:LOCATION 586 King Landing ] despite [SL:WEATHER thunderstorms ] . ]
weather	Can you tell me about the sunset at 1354 Dorman Boulevard?	[IN:GET_SUNSET Can you tell me about the sunset at [SL:LOCATION 1354 Dorman Boulevard ] ? ]
weather	What's the weather at 1359 Sawyer Square?	[IN:GET_WEATHER What s the weather at [SL:LOCATION 1359 Sawyer Square ] ? ]
weather	I wonder about the sunrise at 1155 Miley Bend, especially when it's windy.	[IN:GET_SUNRISE I wonder about the sunrise at [SL:LOCATION 1155 Miley Bend ] , especially when it s [SL:WEATHER windy ] . ]
weather	I wonder if it's partly cloudy in Fahrenheit today.	[IN:GET_WEATHER I wonder if it s [SL:WEATHER partly cloudy ] in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] today . ]
weather	When does the sun set over 227 Union Canyon?	[IN:GET_SUNSET When does the sun set over [SL:LOCATION 227 Union Canyon ] ? ]
weather	Can you tell me the sunset time for 1157 Don Chee Parkway?	[IN:GET_SUNSET Can you tell me the sunset time for [SL:LOCATION 1157 Don Chee Parkway ] ? ]
weather	What's the temperature in Newton at 909 Grove Turnpike?	[IN:GET_WEATHER What s the temperature in [SL:WEATHER_TEMPERATURE_UNIT Newton ] at [SL:LOCATION 909 Grove Turnpike ] ? ]
weather	What locations are within 3 miles of Toronto in a rural area?	[IN:GET_LOCATION What locations are within [SL:SEARCH_RADIUS 3 miles ] of [SL:LOCATION_USER Toronto ] [SL:LOCATION_MODIFIER in a rural area ] ? ]
weather	I need to know what's around Paris, within 100 kilometers.	[IN:GET_LOCATION I need to know what s around [SL:LOCATION_USER Paris ] , within [SL:SEARCH_RADIUS 100 kilometers ] . ]
weather	I'm looking for locations 2 miles from Tokyo.	[IN:GET_LOCATION I m looking for locations [SL:SEARCH_RADIUS 2 miles ] from [SL:LOCATION_USER Tokyo ] . ]
weather	Can you tell me if it's overcast and stormy?	[IN:GET_WEATHER Can you tell me if it s [SL:WEATHER_ATTRIBUTE overcast ] and [SL:WEATHER stormy ] ? ]
weather	Can you tell me the sunset time for 802 Ozbourn Heights?	[IN:GET_SUNSET Can you tell me the sunset time for [SL:LOCATION 802 Ozbourn Heights ] ? ]
weather	Please confirm if the user is in New York at the park.	[IN:GET_LOCATION Please confirm if the user is in [SL:LOCATION_USER New York ] [SL:LOCATION_MODIFIER at the park ] . ]
weather	On 1978-02-07 03:58:32.063977, the sunrise at 788 Auto Motorway was under sunny weather.	[IN:GET_SUNRISE On [SL:DATE_TIME 1978-02-07 03 : 58 : 32.063977 ] , the sunrise at [SL:LOCATION 788 Auto Motorway ] was under [SL:WEATHER sunny ] weather . ]
weather	I'm curious about the heavy rain at 458 Battery Cranston Ferry, Gas Mark.	[IN:GET_WEATHER I m curious about the [SL:WEATHER heavy rain ] at [SL:LOCATION 458 Battery Cranston Ferry ] , [SL:WEATHER_TEMPERATURE_UNIT Gas Mark ] . ]
weather	I would like to know the sunset time at 514 Collingwood Grove.	[IN:GET_SUNSET I would like to know the sunset time at [SL:LOCATION 514 Collingwood Grove ] . ]
weather	What time does it rise at 1042 Ravenwood Park?	[IN:GET_SUNRISE What time does it rise at [SL:LOCATION 1042 Ravenwood Park ] ? ]
weather	Given that it's 1970-04-01 01:32:02.392128, snow is likely tomorrow morning.	[IN:GET_WEATHER Given that it s [SL:DATE_TIME 1970-04-01 01 : 32 : 02.392128 ] , [SL:WEATHER snow is likely tomorrow morning ] . ]
weather	What is the temperature at 949 Mcallister Junction in Newton?	[IN:GET_WEATHER What is the temperature at [SL:LOCATION 949 Mcallister Junction ] in [SL:WEATHER_TEMPERATURE_UNIT Newton ] ? ]
weather	What's the weather like at 1336 Point Lobos Highway: hot or snowy?	[IN:GET_WEATHER What s the weather like at [SL:LOCATION 1336 Point Lobos Highway ] : [SL:WEATHER_ATTRIBUTE hot ] or [SL:WEATHER snowy ] ? ]
weather	Can you find Sydney on the island within 50 kilometers?	[IN:GET_LOCATION Can you find [SL:LOCATION_USER Sydney ] [SL:LOCATION_MODIFIER on the island ] within [SL:SEARCH_RADIUS 50 kilometers ] ? ]
weather	At 720 Cragmont Glen, the sunrise looks foggy today.	[IN:GET_SUNRISE At [SL:LOCATION 720 Cragmont Glen ] , the sunrise looks [SL:WEATHER foggy ] today . ]
weather	What time is the sunrise at 623 The Embarcadero Viaduct?	[IN:GET_SUNRISE What time is the sunrise at [SL:LOCATION 623 The Embarcadero Viaduct ] ? ]
weather	Can you tell me the weather for 496 Ohlone Bridge?	[IN:GET_WEATHER Can you tell me the weather for [SL:LOCATION 496 Ohlone Bridge ] ? ]
weather	Given the hot weather, what time is sunrise at 936 Margaret Field?	[IN:GET_SUNRISE Given the [SL:WEATHER hot ] weather, what time is sunrise at [SL:LOCATION 936 Margaret Field ] ? ]
weather	Can you find locations 2 miles close to the river?	[IN:GET_LOCATION Can you find locations [SL:SEARCH_RADIUS 2 miles ] [SL:LOCATION_MODIFIER close to the river ] ? ]
weather	Can you tell me sunset time for 56 Market Court?	[IN:GET_SUNSET Can you tell me sunset time for [SL:LOCATION 56 Market Court ] ? ]
weather	Could you tell me when sunrise occurs at 1139 Young Center?	[IN:GET_SUNRISE Could you tell me when sunrise occurs at [SL:LOCATION 1139 Young Center ] ? ]
weather	Could you tell me when it gets dark at 396 Noriega Glen?	[IN:GET_SUNSET Could you tell me when it gets dark at [SL:LOCATION 396 Noriega Glen ] ? ]
weather	Where in London is 100 miles away?	[IN:GET_LOCATION Where in [SL:LOCATION_USER London ] is [SL:SEARCH_RADIUS 100 miles ] away ? ]
weather	Can you find Rio de Janeiro in 2 miles?	[IN:GET_LOCATION Can you find [SL:LOCATION_USER Rio de Janeiro ] in [SL:SEARCH_RADIUS 2 miles ] ? ]
weather	Could you please inform me of the sunrise at 882 Lois Manor on 1985-01-31 08:40:22.122801?	[IN:GET_SUNRISE Could you please inform me of the sunrise at [SL:LOCATION 882 Lois Manor ] on [SL:DATE_TIME 1985-01-31 08 : 40 : 22.122801 ] ? ]
weather	Could you tell me the sunset time for 383 Crags Crossing?	[IN:GET_SUNSET Could you tell me the sunset time for [SL:LOCATION 383 Crags Crossing ] ? ]
weather	What time does the sun rise at 404 Skyline Estate?	[IN:GET_SUNRISE What time does the sun rise at [SL:LOCATION 404 Skyline Estate ] ? ]
weather	Can Léonor expect hot weather?	[IN:GET_WEATHER Can [SL:WEATHER_TEMPERATURE_UNIT Léonor ] expect [SL:WEATHER_ATTRIBUTE hot ] weather ? ]
weather	Please provide the sunrise time on 1975-08-31 20:54:15.392388.	[IN:GET_SUNRISE Please provide the sunrise time on [SL:DATE_TIME 1975-08-31 20 : 54 : 15.392388 ] . ]
weather	Please find out the sunrise time at 600 Wedemeyer Lane on 2011-12-31 20:18:28.346955.	[IN:GET_SUNRISE Please find out the sunrise time at [SL:LOCATION 600 Wedemeyer Lane ] on [SL:DATE_TIME 2011-12-31 20 : 18 : 28.346955 ] . ]
weather	Can you tell me if it's partly cloudy and the temperature in Celsius?	[IN:GET_WEATHER Can you tell me if it s [SL:WEATHER_ATTRIBUTE partly cloudy ] and the temperature in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ? ]
weather	What locations can be found in the suburbs of Sydney within 30 miles?	[IN:GET_LOCATION What locations can be found [SL:LOCATION_MODIFIER in the suburbs ] of [SL:LOCATION_USER Sydney ] within [SL:SEARCH_RADIUS 30 miles ] ? ]
weather	I am curious about locations 50 kilometers in the countryside.	[IN:GET_LOCATION I am curious about locations [SL:SEARCH_RADIUS 50 kilometers ] [SL:LOCATION_MODIFIER in the countryside ] . ]
weather	Please provide the sunset time for 1219 Candlewood Avenue on 1974-08-27 03:14:21.529954.	[IN:GET_SUNSET Please provide the sunset time for [SL:LOCATION 1219 Candlewood Avenue ] on [SL:DATE_TIME 1974-08-27 03 : 14 : 21.529954 ] . ]
weather	What time is sunrise at 663 Sanchez Walk windy?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 663 Sanchez Walk ] [SL:WEATHER windy ] ? ]
weather	Could you tell me when the sun sets at 638 Knockash Street?	[IN:GET_SUNSET Could you tell me when the sun sets at [SL:LOCATION 638 Knockash Street ] ? ]
weather	I wonder if it's hot at 847 Greenview Lake today.	[IN:GET_WEATHER I wonder if it s [SL:WEATHER_ATTRIBUTE hot ] at [SL:LOCATION 847 Greenview Lake ] today . ]
weather	Is there anything in Sydney within 2 kilometers?	[IN:GET_LOCATION Is there anything in [SL:LOCATION_USER Sydney ] within [SL:SEARCH_RADIUS 2 kilometers ] ? ]
weather	At 345 Quartz Trail, is it sunny or cloudy in Celsius?	[IN:GET_WEATHER At [SL:LOCATION 345 Quartz Trail ] , is it [SL:WEATHER sunny ] or [SL:WEATHER_ATTRIBUTE cloudy ] in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ? ]
weather	Can we expect the sunrise despite the rainy weather?	[IN:GET_SUNRISE Can we expect the sunrise despite the [SL:WEATHER rainy ] weather ? ]
weather	I've heard that Paris on the outskirts is beautiful.	[IN:GET_LOCATION I ve heard that [SL:LOCATION_USER Paris ] [SL:LOCATION_MODIFIER on the outskirts ] is beautiful . ]
weather	I am looking for a spot in the city center of Los Angeles within 15 miles.	[IN:GET_LOCATION I am looking for a spot [SL:LOCATION_MODIFIER in the city center ] of [SL:LOCATION_USER Los Angeles ] within [SL:SEARCH_RADIUS 15 miles ] . ]
weather	It's puzzling to think of Absolute Zero as hot or cold.	[IN:GET_WEATHER It s puzzling to think of [SL:WEATHER_TEMPERATURE_UNIT Absolute Zero ] as [SL:WEATHER_ATTRIBUTE hot ] or [SL:WEATHER cold ] . ]
weather	What's the weather on 2002-11-22 12:34:26.514317?	[IN:GET_WEATHER What s the weather on [SL:DATE_TIME 2002-11-22 12 : 34 : 26.514317 ] ? ]
weather	What time is sunrise at 293 El Camino Del Mar Park?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 293 El Camino Del Mar Park ] ? ]
weather	I'm curious about the windy temperature in Newton.	[IN:GET_WEATHER I m curious about the [SL:WEATHER windy ] temperature in [SL:WEATHER_TEMPERATURE_UNIT Newton ] . ]
weather	Could you tell me the sunset time for 1264 Avenue E Point?	[IN:GET_SUNSET Could you tell me the sunset time for [SL:LOCATION 1264 Avenue E Point ] ? ]
weather	Can you tell me sunset time for 304 Belden Lane?	[IN:GET_SUNSET Can you tell me sunset time for [SL:LOCATION 304 Belden Lane ] ? ]
weather	Given the snowy weather, what time will it be at 487 Dixie Bridge?	[IN:GET_SUNRISE Given the [SL:WEATHER snowy ] weather, what time will it be at [SL:LOCATION 487 Dixie Bridge ] ? ]
weather	Can you find something in Berlin 15 miles at the beach?	[IN:GET_LOCATION Can you find something in [SL:LOCATION_USER Berlin ] [SL:SEARCH_RADIUS 15 miles ] [SL:LOCATION_MODIFIER at the beach ] ? ]
weather	I wonder what time the sunset will be at 127 Baxter Arcade on 1977-01-12 08:28:47.606898 when it's humid.	[IN:GET_SUNSET I wonder what time the sunset will be at [SL:LOCATION 127 Baxter Arcade ] on [SL:DATE_TIME 1977-01-12 08 : 28 : 47.606898 ] when it s [SL:WEATHER humid ] . ]
weather	At 318 Sonora Bridge, is it windy and cloudy in Rankine?	[IN:GET_WEATHER At [SL:LOCATION 318 Sonora Bridge ] , is it [SL:WEATHER windy ] and [SL:WEATHER_ATTRIBUTE cloudy ] in [SL:WEATHER_TEMPERATURE_UNIT Rankine ] ? ]
weather	What are the snowy conditions at 558 Baywood Spur with hot and humid weather in Rankine?	[IN:GET_WEATHER What are the [SL:WEATHER_ATTRIBUTE snowy ] conditions at [SL:LOCATION 558 Baywood Spur ] with [SL:WEATHER hot and humid ] weather in [SL:WEATHER_TEMPERATURE_UNIT Rankine ] ? ]
weather	What is sunrise on 1996-09-27 23:06:42.807646?	[IN:GET_SUNRISE What is sunrise on [SL:DATE_TIME 1996-09-27 23 : 06 : 42.807646 ] ? ]
weather	Can you find out the sunrise time for 1303 Hernandez Ferry on 1982-05-16 19:19:02.233205?	[IN:GET_SUNRISE Can you find out the sunrise time for [SL:LOCATION 1303 Hernandez Ferry ] on [SL:DATE_TIME 1982-05-16 19 : 19 : 02.233205 ] ? ]
weather	I would like to know the sunrise at 9 Davis Annex on 2018-05-21 19:40:48.321944.	[IN:GET_SUNRISE I would like to know the sunrise at [SL:LOCATION 9 Davis Annex ] on [SL:DATE_TIME 2018-05-21 19 : 40 : 48.321944 ] . ]
weather	What time is sunset at 1346 Ellsworth Stravenue?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 1346 Ellsworth Stravenue ] ? ]
weather	I'm curious about the partly cloudy and cold weather in Romer, especially at 206 Perasto Boulevard.	[IN:GET_WEATHER I m curious about the [SL:WEATHER_ATTRIBUTE partly cloudy ] and [SL:WEATHER cold ] weather in [SL:WEATHER_TEMPERATURE_UNIT Romer ] , especially at [SL:LOCATION 206 Perasto Boulevard ] . ]
weather	I'd like to know the weather at 1225 North 15Th Road today.	[IN:GET_WEATHER I d like to know the weather at [SL:LOCATION 1225 North 15Th Road ] today . ]
weather	During a foggy evening, when is sunset at 1251 Lafayette Field?	[IN:GET_SUNSET During a [SL:WEATHER foggy ] evening, when is sunset at [SL:LOCATION 1251 Lafayette Field ] ? ]
weather	Could you tell me sunrise at 998 Lamartine Cove?	[IN:GET_SUNRISE Could you tell me sunrise at [SL:LOCATION 998 Lamartine Cove ] ? ]
weather	In sunny 522 Lobos Canyon, what time is sunset scheduled?	[IN:GET_SUNSET In [SL:WEATHER sunny ] [SL:LOCATION 522 Lobos Canyon ] , what time is sunset scheduled ? ]
weather	Please provide the weather details for 1988-04-02 23:00:02.749060.	[IN:GET_WEATHER Please provide the weather details for [SL:DATE_TIME 1988-04-02 23 : 00 : 02.749060 ] . ]
weather	What time is sunrise at 917 Bertita Point?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 917 Bertita Point ] ? ]
weather	Do you know the weather conditions at 598 Van Ness Turnpike on 1993-08-21 20:22:11.636206?	[IN:GET_WEATHER Do you know the weather conditions at [SL:LOCATION 598 Van Ness Turnpike ] on [SL:DATE_TIME 1993-08-21 20 : 22 : 11.636206 ] ? ]
weather	What's the humid temperature at 8 Ignacio Center in Kelvin?	[IN:GET_WEATHER What s the [SL:WEATHER humid ] temperature at [SL:LOCATION 8 Ignacio Center ] in [SL:WEATHER_TEMPERATURE_UNIT Kelvin ] ? ]
weather	I'm curious about the sunset time at 217 Lydia Alley today.	[IN:GET_SUNSET I m curious about the sunset time at [SL:LOCATION 217 Lydia Alley ] today . ]
weather	I would like to know the weather at 1260 Fratessa Highway today.	[IN:GET_WEATHER I would like to know the weather at [SL:LOCATION 1260 Fratessa Highway ] today . ]
weather	Where is the location 30 miles close to the airport?	[IN:GET_LOCATION Where is the location [SL:SEARCH_RADIUS 30 miles ] [SL:LOCATION_MODIFIER close to the airport ] ? ]
weather	What is the Réaumur temperature at 222 Nebraska Station?	[IN:GET_WEATHER What is the [SL:WEATHER_TEMPERATURE_UNIT Réaumur ] temperature at [SL:LOCATION 222 Nebraska Station ] ? ]
weather	Please tell me the location, 20 meters at the airport.	[IN:GET_LOCATION Please tell me the location, [SL:SEARCH_RADIUS 20 meters ] [SL:LOCATION_MODIFIER at the airport ] . ]
weather	What time is sunset at 1271 Jarboe Lane?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 1271 Jarboe Lane ] ? ]
weather	What is the sunset on 2014-02-03 11:53:50.104258?	[IN:GET_SUNSET What is the sunset on [SL:DATE_TIME 2014-02-03 11 : 53 : 50.104258 ] ? ]
weather	The weather is foggy and humid at 13 Mendell Crossing.	[IN:GET_WEATHER The weather is [SL:WEATHER_ATTRIBUTE foggy ] and [SL:WEATHER humid ] at [SL:LOCATION 13 Mendell Crossing ] . ]
weather	What can you discover by the river 2 miles from Cape Town?	[IN:GET_LOCATION What can you discover [SL:LOCATION_MODIFIER by the river ] [SL:SEARCH_RADIUS 2 miles ] from [SL:LOCATION_USER Cape Town ] ? ]
weather	On a sunny day, sunset at 1363 Bernard Loop was at 1981-02-13 01:58:19.493944.	[IN:GET_SUNSET On a [SL:WEATHER sunny ] day, sunset at [SL:LOCATION 1363 Bernard Loop ] was at [SL:DATE_TIME 1981-02-13 01 : 58 : 19.493944 ] . ]
weather	Is the location 50 miles near the beach?	[IN:GET_LOCATION Is the location [SL:SEARCH_RADIUS 50 miles ] [SL:LOCATION_MODIFIER near the beach ] ? ]
weather	What places are located 10 miles by the lake?	[IN:GET_LOCATION What places are located [SL:SEARCH_RADIUS 10 miles ] [SL:LOCATION_MODIFIER by the lake ] ? ]
weather	What can you tell me about locations in the valley of New York within 15 kilometers?	[IN:GET_LOCATION What can you tell me about locations [SL:LOCATION_MODIFIER in the valley ] of [SL:LOCATION_USER New York ] within [SL:SEARCH_RADIUS 15 kilometers ] ? ]
weather	What is the overcast weather like in Newton?	[IN:GET_WEATHER What is the [SL:WEATHER_ATTRIBUTE overcast ] weather like in [SL:WEATHER_TEMPERATURE_UNIT Newton ] ? ]
weather	Is the weather foggy today?	[IN:GET_WEATHER Is the weather [SL:WEATHER_ATTRIBUTE foggy ] today ? ]
weather	Can you tell me the sunset time for foggy 646 Shannon Canyon?	[IN:GET_SUNSET Can you tell me the sunset time for [SL:WEATHER foggy ] [SL:LOCATION 646 Shannon Canyon ] ? ]
weather	What's the weather temperature in Planck?	[IN:GET_WEATHER What s the weather temperature in [SL:WEATHER_TEMPERATURE_UNIT Planck ] ? ]
weather	Could you tell me if it was overcast on 1994-10-23 04:27:48.602396?	[IN:GET_WEATHER Could you tell me if it was [SL:WEATHER_ATTRIBUTE overcast ] on [SL:DATE_TIME 1994-10-23 04 : 27 : 48.602396 ] ? ]
weather	Can you tell me the sunrise time at 1088 School Street?	[IN:GET_SUNRISE Can you tell me the sunrise time at [SL:LOCATION 1088 School Street ] ? ]
weather	On 2015-03-08 18:05:58.648000, is the Fahrenheit temperature chilly?	[IN:GET_WEATHER On [SL:DATE_TIME 2015-03-08 18 : 05 : 58.648000 ] , is the [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] temperature [SL:WEATHER_ATTRIBUTE chilly ] ? ]
weather	I hope you enjoy your time in Tokyo on the beach.	[IN:GET_LOCATION I hope you enjoy your time in [SL:LOCATION_USER Tokyo ] [SL:LOCATION_MODIFIER on the beach ] . ]
weather	What time is sunset at 234 Belden Bayou?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 234 Belden Bayou ] ? ]
weather	What is downtown New York within 50 miles?	[IN:GET_LOCATION What is [SL:LOCATION_MODIFIER downtown ] [SL:LOCATION_USER New York ] within [SL:SEARCH_RADIUS 50 miles ] ? ]
weather	Please check if it is rainy at 470 Lurmont Street.	[IN:GET_WEATHER Please check if it is [SL:WEATHER_ATTRIBUTE rainy ] at [SL:LOCATION 470 Lurmont Street ] . ]
weather	I'm curious about the sunrise time at 994 Diamond Cove Route tomorrow.	[IN:GET_SUNRISE I m curious about the sunrise time at [SL:LOCATION 994 Diamond Cove Route ] tomorrow . ]
weather	Please provide the sunset time for 519 Sternberg Ferry on 1995-10-27 15:43:56.318723.	[IN:GET_SUNSET Please provide the sunset time for [SL:LOCATION 519 Sternberg Ferry ] on [SL:DATE_TIME 1995-10-27 15 : 43 : 56.318723 ] . ]
weather	I would like to know the sunrise time at 329 Moncada Crossing on 2014-01-23 09:46:01.960778.	[IN:GET_SUNRISE I would like to know the sunrise time at [SL:LOCATION 329 Moncada Crossing ] on [SL:DATE_TIME 2014-01-23 09 : 46 : 01.960778 ] . ]
weather	I would like to know the sunset time at 625 Pioche Station on 1990-08-19 01:26:00.312730.	[IN:GET_SUNSET I would like to know the sunset time at [SL:LOCATION 625 Pioche Station ] on [SL:DATE_TIME 1990-08-19 01 : 26 : 00.312730 ] . ]
weather	Where in Los Angeles is it within 20 meters?	[IN:GET_LOCATION Where in [SL:LOCATION_USER Los Angeles ] is it within [SL:SEARCH_RADIUS 20 meters ] ? ]
weather	Can you tell me the sunset for 1984-03-31 04:07:54.790040?	[IN:GET_SUNSET Can you tell me the sunset for [SL:DATE_TIME 1984-03-31 04 : 07 : 54.790040 ] ? ]
weather	I wonder if sleet is falling at 1365 Bonita Lake today in Léon.	[IN:GET_WEATHER I wonder if [SL:WEATHER_ATTRIBUTE sleet ] is falling at [SL:LOCATION 1365 Bonita Lake ] today in [SL:WEATHER_TEMPERATURE_UNIT Léon ] . ]
weather	I wonder if it's hailing right now at 1294 Custer Crescent.	[IN:GET_WEATHER I wonder if it s [SL:WEATHER_ATTRIBUTE hail ] ing right now at [SL:LOCATION 1294 Custer Crescent ] . ]
weather	I'd like to know the sunset at 1164 Gardener Court on 1981-04-23 10:34:54.126989.	[IN:GET_SUNSET I d like to know the sunset at [SL:LOCATION 1164 Gardener Court ] on [SL:DATE_TIME 1981-04-23 10 : 34 : 54.126989 ] . ]
weather	I'd like to know the sunset timing at 560 Fenton Hills on a sunny day.	[IN:GET_SUNSET I d like to know the sunset timing at [SL:LOCATION 560 Fenton Hills ] on a [SL:WEATHER sunny ] day . ]
weather	Can you tell me if it's overcast at Le Chatelier?	[IN:GET_WEATHER Can you tell me if it s [SL:WEATHER_ATTRIBUTE overcast ] at [SL:WEATHER_TEMPERATURE_UNIT Le Chatelier ] ? ]
weather	On a sunny day, when does the sunset happen at 635 Del Monte Mall?	[IN:GET_SUNSET On a [SL:WEATHER sunny ] day, when does the sunset happen at [SL:LOCATION 635 Del Monte Mall ] ? ]
weather	What's the weather on 2012-05-03 02:09:00.879995?	[IN:GET_WEATHER What s the weather on [SL:DATE_TIME 2012-05-03 02 : 09 : 00.879995 ] ? ]
weather	Where are you on the island?	[IN:GET_LOCATION Where are you [SL:LOCATION_MODIFIER on the island ] ? ]
weather	I wonder if the weather in Kelvin is both windy and snowy.	[IN:GET_WEATHER I wonder if the weather in [SL:WEATHER_TEMPERATURE_UNIT Kelvin ] is both [SL:WEATHER_ATTRIBUTE windy ] and [SL:WEATHER snowy ] . ]
weather	I wonder if 94 Holyoke Manor will be snowy or rainy.	[IN:GET_WEATHER I wonder if [SL:LOCATION 94 Holyoke Manor ] will be [SL:WEATHER_ATTRIBUTE snowy ] or [SL:WEATHER rainy ] . ]
